run_id,bank_id,seed_id,route_pair_id,matching_regime,retrieval_backend,slot_index,A_paper_id,B_paper_id,cost_units,lexical_relevance_gap,lexical_bm25_gap,length_z_gap,subfield_disagreement,date_gap_days,dense_gap,embedding_distance
F0R-9f61bff4538465a7a96f,9ab14347e5289de5ab6af81bcd2f4ddf8e4ffd80a33a3a60593a1575b044ca90,SEED_ICLR2026_54f117f842d47c2007b501bddd04c0e7,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_88593e16b09104fb6010d370c081d7bc,ICLR2025_a48f8928f78a58399ef0049453c14b02,194414,0.015629901846235902,0.10559213936777717,0.08363637399372092,1,,,
F0R-9f61bff4538465a7a96f,9ab14347e5289de5ab6af81bcd2f4ddf8e4ffd80a33a3a60593a1575b044ca90,SEED_ICLR2026_54f117f842d47c2007b501bddd04c0e7,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_8cb240de90aa20207db944c6c88a7cc0,ICLR2025_ce1c1ff5d94079dea348a2317a889281,53980,0.0056609079396449866,0.13272158151847985,0.1254545609905814,0,,,
F0R-9f61bff4538465a7a96f,2097a2e4b4f2a15789bad79bb67588b4e11beda49ff731cca2d42ccaa75b3bc4,SEED_ICLR2026_54f117f842d47c2007b501bddd04c0e7,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_8cb240de90aa20207db944c6c88a7cc0,ICLR2025_1e616bde0438cb10cb6adf076ae7d336,39783,0.08852563569239116,0.03519737978925919,0.0,0,,,
F0R-9f61bff4538465a7a96f,09575a6c14434c5ca268dd0da69eacda30121dfa8a745f00ab72cd331c06218b,SEED_ICLR2026_54f117f842d47c2007b501bddd04c0e7,R4,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_bb309cc1fbdb88ea755bd7cee4b310ec,ICLR2025_1e616bde0438cb10cb6adf076ae7d336,524510,0.07893258728217586,0.18753463561200773,2.0,1,,,
F0R-9f61bff4538465a7a96f,f2e257a84018e86bae08824e957ee6a1b52635beefbb16046a2b58587e7af7bd,SEED_ICLR2026_550ab405d0addd3de5b70e57b44878df,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_26c233f48fb05bbd52a520e4bb9e3760,ICLR2025_23a4d89ef40d45b4ba1c70c47b856ac4,293143,0.056579621714568554,0.3238826866124449,1.2824662518337737,0,,,
F0R-9f61bff4538465a7a96f,f2e257a84018e86bae08824e957ee6a1b52635beefbb16046a2b58587e7af7bd,SEED_ICLR2026_550ab405d0addd3de5b70e57b44878df,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_8cb240de90aa20207db944c6c88a7cc0,ICLR2025_42f92b78a6695f60db0cd38b54d57a41,112501,0.0019726707450166275,0.19075038689452128,0.4274887506112579,0,,,
F0R-9f61bff4538465a7a96f,778f3745217803e6ff844aa4beb6ccbe9a4209baa13d366b2cda3ba770ececea,SEED_ICLR2026_550ab405d0addd3de5b70e57b44878df,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_cd61329e2c14b93a89d617c914140f64,ICLR2025_146b5b0feb14fe8e630669ad1faba25e,116081,0.0016456085163377987,0.14306279017089096,0.5315976589955249,0,,,
F0R-9f61bff4538465a7a96f,d45f5ee8f44c7b68378cfc284c3bcc6afd06a7f157c897026618caf2dfaa3508,SEED_ICLR2026_550ab405d0addd3de5b70e57b44878df,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_9f14fb9acd243c13c95d4a490d1684ce,ICLR2025_b2a90197a509b33478761c3aabc88904,230944,0.026897474572894105,0.18604780384052225,0.1667872992701438,1,,,
F0R-9f61bff4538465a7a96f,379ff09397382845c947964ebf1a207cdb4f3744c81036bd6c9ae9f84c5fce3d,SEED_ICLR2026_550ab405d0addd3de5b70e57b44878df,R4,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_42f92b78a6695f60db0cd38b54d57a41,ICLR2025_b2a90197a509b33478761c3aabc88904,512132,0.022065358755950407,0.0,2.362726016025583,1,,,
F0R-9f61bff4538465a7a96f,fb7a2d947e0802f714de3770ee565f0df30b1e44d494deba43631696d3a773b5,SEED_ICLR2026_551868edfc37eddf67662c072bb171ce,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_4dac4a4cf3eea44eb9b192e88d1c754a,ICLR2025_064ae24cdbb3eaacc801ee7f4fe0e4f2,174740,4.262790443619602e-05,0.09889860286059748,0.0,1,,,
F0R-9f61bff4538465a7a96f,fb7a2d947e0802f714de3770ee565f0df30b1e44d494deba43631696d3a773b5,SEED_ICLR2026_551868edfc37eddf67662c072bb171ce,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_ea94957d81b1c1caf87ef5319fa6b467,ICLR2025_dce0ad3bd4981fea9a5a5a274a2256d9,66635,0.0017373929564785257,0.028727087844254817,0.39229815903965515,0,,,
F0R-9f61bff4538465a7a96f,a40aa00c2e81692907a7c7c301a65534e9418f44003a6bb1b9a276b9952daa41,SEED_ICLR2026_551868edfc37eddf67662c072bb171ce,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_16ea5a6e34b9f0128c9fe8b44f5727df,ICLR2025_d8efbb5dd415974eb095c3f06bff1f48,52269,0.01907512433684979,0.0127173393278332,0.28275735289093407,0,,,
F0R-9f61bff4538465a7a96f,a40aa00c2e81692907a7c7c301a65534e9418f44003a6bb1b9a276b9952daa41,SEED_ICLR2026_551868edfc37eddf67662c072bb171ce,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_f0c83294c80607fd95050efc2c636348,ICLR2025_fb23cf87a9e04d7677b73c47acd060ef,78001,0.006233893913070242,0.09969312348798742,0.33930882346912095,0,,,
F0R-9f61bff4538465a7a96f,3bf868c25674d66af4aa56c2dffb58ec3ed732c0ea6fb3177b9166c81277c585,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_2e6744370a8616c90d1e3b7a41993b7c,ICLR2025_8c0fabe372177d2aded596be2d3b4544,156710,0.015887619981120968,0.20048666836103318,0.6735198826004059,0,,,
F0R-9f61bff4538465a7a96f,3bf868c25674d66af4aa56c2dffb58ec3ed732c0ea6fb3177b9166c81277c585,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_830b1abc6d2da85f23d41169fa44d185,ICLR2025_70a06501001e1820fd1eb9ee821302d2,58268,0.017902659931871283,0.10024333418051679,0.17960530202677505,0,,,
F0R-9f61bff4538465a7a96f,699b748554f2b5c11f0a73fd5f0987622c620514caf0db82d5a7d66e3403c52e,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_2e6744370a8616c90d1e3b7a41993b7c,ICLR2025_27881a19f100fdbf57f0ba1c3d499b08,104054,0.008783988315762374,0.18458936726474579,0.36555170707948864,0,,,
F0R-9f61bff4538465a7a96f,699b748554f2b5c11f0a73fd5f0987622c620514caf0db82d5a7d66e3403c52e,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_31a57804448363bcab777f818f75f5b4,ICLR2025_a48f8928f78a58399ef0049453c14b02,192070,0.004449912127767436,0.10721671743961042,0.09138792676987217,1,,,
F0R-9f61bff4538465a7a96f,699b748554f2b5c11f0a73fd5f0987622c620514caf0db82d5a7d66e3403c52e,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_bd996108ed57d388866ca6deb7acf6cb,ICLR2025_8c4de96b9169aa869cc102afe31055e8,69172,0.013530242944213865,0.2303307359755084,0.04569396338493603,0,,,
F0R-9f61bff4538465a7a96f,699b748554f2b5c11f0a73fd5f0987622c620514caf0db82d5a7d66e3403c52e,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,4,ICLR2025_ca642f8e1174012d67c05c1c9f969644,ICLR2025_520416e27d3b0cef3cd70a083e2991c7,20308,0.001708388761405527,0.024005694718863213,0.09138792676987212,0,,,
F0R-9f61bff4538465a7a96f,699b748554f2b5c11f0a73fd5f0987622c620514caf0db82d5a7d66e3403c52e,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,5,ICLR2025_fbc9981dd6316378aee7fd5975250f21,ICLR2025_1f3cbee17170c3ffff3e413d2df54f6b,149714,0.010139184076245172,0.036334643646502685,0.9138792676987214,0,,,
F0R-9f61bff4538465a7a96f,699b748554f2b5c11f0a73fd5f0987622c620514caf0db82d5a7d66e3403c52e,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,6,ICLR2025_fc657b7fd7b9aaa462f2ef9f0362b273,ICLR2025_ecd92623ac899357312aaa8915853699,212473,0.03191841443283411,0.09553997164838646,0.18277585353974435,1,,,
F0R-9f61bff4538465a7a96f,86fd081cbfe9492f274a1dc55351ffe84bb26f46193122e2b42a74c3897dd9a0,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_4165875c8140617b8c165e18c342ccbb,ICLR2025_f1e7c90552850afcc2558d78950c519d,196722,0.0024705958711088716,0.005838372895611843,0.29598612412099334,1,,,
F0R-9f61bff4538465a7a96f,86fd081cbfe9492f274a1dc55351ffe84bb26f46193122e2b42a74c3897dd9a0,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_62203a74e233e933b160711e791e1a02,ICLR2025_ad36c2cfc423e75c6d68d751a955b22e,35023,0.012218298883012867,0.04687637907424458,0.12685119605185424,0,,,
F0R-9f61bff4538465a7a96f,86fd081cbfe9492f274a1dc55351ffe84bb26f46193122e2b42a74c3897dd9a0,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_b43a0e8a35b1c044b18cd843b9771915,ICLR2025_df54302388bbc145aacaa1a54a4a5933,66916,0.006775646020958814,0.029844067614475223,0.3805535881555629,0,,,
F0R-9f61bff4538465a7a96f,86fd081cbfe9492f274a1dc55351ffe84bb26f46193122e2b42a74c3897dd9a0,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,4,ICLR2025_bd996108ed57d388866ca6deb7acf6cb,ICLR2025_c66a3f3d3317da8d4b9c1579e2bc97d5,162873,0.0003081002991449991,0.04217301654211453,1.0148095684148344,0,,,
F0R-9f61bff4538465a7a96f,86fd081cbfe9492f274a1dc55351ffe84bb26f46193122e2b42a74c3897dd9a0,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,5,ICLR2025_df4f371f1f89ec8ba5014b3310578048,ICLR2025_b3b55c366d641c07180c40e4f978f311,294385,0.06648918024812696,0.25612364419426903,0.38055358815556295,1,,,
F0R-9f61bff4538465a7a96f,f9fa58cd5a59464adec3c0556e0a9379edab871ebd56d095d3debb4773ce80ad,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R4,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_70a06501001e1820fd1eb9ee821302d2,ICLR2025_ad36c2cfc423e75c6d68d751a955b22e,115118,0.010938505182080123,0.04103800617863251,0.6735321568984047,0,,,
F0R-9f61bff4538465a7a96f,f9fa58cd5a59464adec3c0556e0a9379edab871ebd56d095d3debb4773ce80ad,SEED_ICLR2026_554a5982e26d0129f4038ad7a68fb3aa,R4,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_8c0fabe372177d2aded596be2d3b4544,ICLR2025_df54302388bbc145aacaa1a54a4a5933,252202,0.004299617944524561,0.3077033858006437,0.1584781545643305,1,,,
F0R-9f61bff4538465a7a96f,a38a15b3bda3c9bf7464e3627e2ad243c5cf62935d5fd4899b38337bcf862f3e,SEED_ICLR2026_555479a201da27c97aaeed842d16ca49,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_03945380ca5af0dc80782d8e0b72a8d7,ICLR2025_50d4f8ff0416cedfe0771b7ad947a197,46105,0.0003902167403279644,0.02659100904897549,0.2621350257027445,0,,,
F0R-9f61bff4538465a7a96f,a38a15b3bda3c9bf7464e3627e2ad243c5cf62935d5fd4899b38337bcf862f3e,SEED_ICLR2026_555479a201da27c97aaeed842d16ca49,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_97c903fbf21a7d863af2015d8803ca8f,ICLR2025_699c5a2bb87a8aa32c4ad541d9997361,25082,0.009765924199366935,0.08665720946445521,0.0,0,,,
F0R-9f61bff4538465a7a96f,8b6b1a75951b690e1955a1aa7f0b12da66586f4791cdf95bff22a327ee565d81,SEED_ICLR2026_555479a201da27c97aaeed842d16ca49,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_bda8f7ac4c3ccc494b5206ee3fd92771,ICLR2025_141304a37d59ec7f116f3535f1b74bde,37863,0.02421566547176402,0.09009930062321969,0.045753743433856325,0,,,
F0R-9f61bff4538465a7a96f,8b6b1a75951b690e1955a1aa7f0b12da66586f4791cdf95bff22a327ee565d81,SEED_ICLR2026_555479a201da27c97aaeed842d16ca49,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_d480a9c2164e76e40ae03076e9d5b6d8,ICLR2025_a264726ebd222124514a32bf0143b83d,10400,0.010719846632237524,0.02659100904897549,0.0,0,,,
F0R-9f61bff4538465a7a96f,8b6b1a75951b690e1955a1aa7f0b12da66586f4791cdf95bff22a327ee565d81,SEED_ICLR2026_555479a201da27c97aaeed842d16ca49,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_d6c06b4cab132aaade78d4d4d930b9c8,ICLR2025_064ae24cdbb3eaacc801ee7f4fe0e4f2,168549,0.0024395304701076495,0.04332860473222766,0.04575374343385635,1,,,
F0R-9f61bff4538465a7a96f,8b6b1a75951b690e1955a1aa7f0b12da66586f4791cdf95bff22a327ee565d81,SEED_ICLR2026_555479a201da27c97aaeed842d16ca49,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,4,ICLR2025_f58c24798220ba724fe05c0fa786227d,ICLR2025_01fb6de3360f9e32862665580e2c5853,46350,0.0015932691119174905,0.07336170493996758,0.18301497373542536,0,,,
F0R-9f61bff4538465a7a96f,ac6806c8a6fc30c65a0db8e991694652393bde1f6a53776b80d431a4b85225d6,SEED_ICLR2026_555479a201da27c97aaeed842d16ca49,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_5e50b663324972bb8cc7b5c06a059438,ICLR2025_eedf422d321a20b2bd5e947c57c82e96,11677,0.004708285465419425,0.013295504524487634,0.04469961333246697,0,,,
F0R-9f61bff4538465a7a96f,ac6806c8a6fc30c65a0db8e991694652393bde1f6a53776b80d431a4b85225d6,SEED_ICLR2026_555479a201da27c97aaeed842d16ca49,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_d480a9c2164e76e40ae03076e9d5b6d8,ICLR2025_4537e2172096d966228d68c428392894,60701,0.01591111918594025,0.11324821851343081,0.17879845332986788,0,,,
F0R-9f61bff4538465a7a96f,cfc9c2dd198609a4cf15ef5c73cf0489ac2e16f7cb6da02d4cc0adc33e049bde,SEED_ICLR2026_555479a201da27c97aaeed842d16ca49,R4,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_50d4f8ff0416cedfe0771b7ad947a197,ICLR2025_eedf422d321a20b2bd5e947c57c82e96,348689,0.007518347168268248,0.08665720946445521,2.1626194942529944,0,,,
F0R-9f61bff4538465a7a96f,cfc9c2dd198609a4cf15ef5c73cf0489ac2e16f7cb6da02d4cc0adc33e049bde,SEED_ICLR2026_555479a201da27c97aaeed842d16ca49,R4,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_699c5a2bb87a8aa32c4ad541d9997361,ICLR2025_4537e2172096d966228d68c428392894,427766,0.0036265923087485732,0.0132955045244878,1.821153258318311,1,,,
F0R-9f61bff4538465a7a96f,1cf3ca227882c5b72ad811e5f5c6abed2664167c0e2f9c835c71f6fc5737022c,SEED_ICLR2026_5576b86eb5deff816e23745366a88165,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_3076133f08b40607d00a8f48f6acd71c,ICLR2025_1ae4999aefb509d75d8608e07280922c,159266,0.00018973720835598062,0.13263090642129988,0.8402801400778231,0,,,
F0R-9f61bff4538465a7a96f,1cf3ca227882c5b72ad811e5f5c6abed2664167c0e2f9c835c71f6fc5737022c,SEED_ICLR2026_5576b86eb5deff816e23745366a88165,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_84ca3f2d9d9bfca13f69b48ea63eb4a5,ICLR2025_3a91841d2bcc0b13a3d0d5d60c9f0581,117114,0.01579525542323365,0.15824819205168383,0.4801600800444705,0,,,
F0R-9f61bff4538465a7a96f,1cf3ca227882c5b72ad811e5f5c6abed2664167c0e2f9c835c71f6fc5737022c,SEED_ICLR2026_5576b86eb5deff816e23745366a88165,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_bd5508e429849637d177603c32169aba,ICLR2025_dafb7f4ced9ac559e077fc611d6e96e5,118328,0.030030250450420383,0.3112281822631167,0.20006670001852933,0,,,
F0R-9f61bff4538465a7a96f,d6baca1b93541499d3e71591e4420e56dbd8486314e76cb15ca471b512137954,SEED_ICLR2026_5576b86eb5deff816e23745366a88165,R3,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_3076133f08b40607d00a8f48f6acd71c,ICLR2025_ad36c2cfc423e75c6d68d751a955b22e,81632,0.0034542310647409577,0.17859727584181684,0.2384911000985927,0,,,
F0R-9f61bff4538465a7a96f,44d8231b3261b07c2c6b13fadbdbc7deedf081fb8df5189dfe382ed054fc692c,SEED_ICLR2026_559726fdfb19005e368be4ce3d40e3e5,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_28d43a64147bf94921041599efdf791d,ICLR2025_5434a6b40f8f65488e722bc33d796c8b,150156,0.005343085358232892,0.06291237153513252,0.8837213564623596,0,,,
F0R-9f61bff4538465a7a96f,44d8231b3261b07c2c6b13fadbdbc7deedf081fb8df5189dfe382ed054fc692c,SEED_ICLR2026_559726fdfb19005e368be4ce3d40e3e5,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_6518f9339196e172fa0ceef48a85543a,ICLR2025_f655706547885b8e32ef46f1c067ece2,73430,0.04102153487740523,0.12582474307026514,0.18410861592965833,0,,,
F0R-9f61bff4538465a7a96f,44d8231b3261b07c2c6b13fadbdbc7deedf081fb8df5189dfe382ed054fc692c,SEED_ICLR2026_559726fdfb19005e368be4ce3d40e3e5,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_674ad201bc8fa74b3c9979230aa0c63b,ICLR2025_2df20ebc2bdaca5b8b48966cbe0ab3cf,239205,0.007610108620297061,0.014772006683573813,0.5523258477889745,1,,,
F0R-9f61bff4538465a7a96f,44d8231b3261b07c2c6b13fadbdbc7deedf081fb8df5189dfe382ed054fc692c,SEED_ICLR2026_559726fdfb19005e368be4ce3d40e3e5,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,4,ICLR2025_67d3805a7b01672c1c2dcb30f6d5290f,ICLR2025_8c2de4155634a20d903c2ab0b1784886,142175,0.06120836936167322,0.08533306782038164,0.6627910173467697,0,,,
F0R-9f61bff4538465a7a96f,2ea783ba436ced0a30bbff7583339f632cc55734928d2bb232d0b6b88f1b4fa6,SEED_ICLR2026_559726fdfb19005e368be4ce3d40e3e5,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_12564fe3900e4e2cefb52d4b4ad40625,ICLR2025_5f40a99efedc1148a061d80201949c84,300731,0.009238400508489723,0.08150872301954382,0.8474670166214859,1,,,
F0R-9f61bff4538465a7a96f,2ea783ba436ced0a30bbff7583339f632cc55734928d2bb232d0b6b88f1b4fa6,SEED_ICLR2026_559726fdfb19005e368be4ce3d40e3e5,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_28d43a64147bf94921041599efdf791d,ICLR2025_146b5b0feb14fe8e630669ad1faba25e,57554,0.005798299527824409,0.1296490878711028,0.15408491211299746,0,,,
F0R-9f61bff4538465a7a96f,2ea783ba436ced0a30bbff7583339f632cc55734928d2bb232d0b6b88f1b4fa6,SEED_ICLR2026_559726fdfb19005e368be4ce3d40e3e5,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_674ad201bc8fa74b3c9979230aa0c63b,ICLR2025_d21f0a94b4c4d933a3ad1391b9e11c24,49139,0.05512130648091393,0.003824344800837598,0.19260614014124688,0,,,
F0R-9f61bff4538465a7a96f,2ea783ba436ced0a30bbff7583339f632cc55734928d2bb232d0b6b88f1b4fa6,SEED_ICLR2026_559726fdfb19005e368be4ce3d40e3e5,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,4,ICLR2025_b20852ac0a083262ecc98b49bca43086,ICLR2025_6605c7d1c1ae1521b328d036df5be1ae,182383,0.002652317280028904,0.03336835816798511,0.15408491211299746,1,,,
F0R-9f61bff4538465a7a96f,2ea783ba436ced0a30bbff7583339f632cc55734928d2bb232d0b6b88f1b4fa6,SEED_ICLR2026_559726fdfb19005e368be4ce3d40e3e5,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,5,ICLR2025_e45c8d054739d31676619e7e11327f68,ICLR2025_4f5aeaee95e528a0ec5040bfa2fe9303,196804,0.004874275638638126,0.11105273638669144,0.11556368408474815,1,,,
F0R-9f61bff4538465a7a96f,fe112e30e05f9cd65bc6076415cd887fb182bc89ef990e5919c843882118a308,SEED_ICLR2026_559a0998fab1d19b80e7e43a5852401c,R1,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_e2fb048a8e37ad978fc895528102ce49,ICLR2025_ce953d71deeb33d9ffa2c879b518d273,100899,0.014640527286604622,0.07638130046790881,0.5111980190903904,0,,,
F0R-9f61bff4538465a7a96f,6c60e7a4a9e74ef2c5eae0a16ab627feb038be00da0119ccea64948804090e41,SEED_ICLR2026_559a0998fab1d19b80e7e43a5852401c,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,1,ICLR2025_090b23d52bc2722eef2fbf79c5ebf9ec,ICLR2025_f7ed2318cec3540ca267c3ede12d82fe,9045,0.00481902613059481,0.0,0.04905725240885987,0,,,
F0R-9f61bff4538465a7a96f,6c60e7a4a9e74ef2c5eae0a16ab627feb038be00da0119ccea64948804090e41,SEED_ICLR2026_559a0998fab1d19b80e7e43a5852401c,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,2,ICLR2025_0cc540ef357216738768caaa7301b615,ICLR2025_49b9d06c2dae5af46125490e0a6f9e32,200636,0.020626752065758168,0.14423327984052592,0.04905725240885983,1,,,
F0R-9f61bff4538465a7a96f,6c60e7a4a9e74ef2c5eae0a16ab627feb038be00da0119ccea64948804090e41,SEED_ICLR2026_559a0998fab1d19b80e7e43a5852401c,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,3,ICLR2025_342e5fc02b86dec9b24e41b22968e539,ICLR2025_646ca7b994bc46afe33d680dbe7ed67a,37008,0.0078199661957091,0.10765057444167148,0.04905725240885988,0,,,
F0R-9f61bff4538465a7a96f,6c60e7a4a9e74ef2c5eae0a16ab627feb038be00da0119ccea64948804090e41,SEED_ICLR2026_559a0998fab1d19b80e7e43a5852401c,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,4,ICLR2025_710c4b0b85c1896c4dc6d84154fd9fd3,ICLR2025_812c6e27edecd771cc494eb4a06e8927,170401,0.0031734645315289606,0.018291352699427166,0.09811450481771977,1,,,
F0R-9f61bff4538465a7a96f,6c60e7a4a9e74ef2c5eae0a16ab627feb038be00da0119ccea64948804090e41,SEED_ICLR2026_559a0998fab1d19b80e7e43a5852401c,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,5,ICLR2025_7f70331dbe58ad59d83941dfa7d975aa,ICLR2025_d90268f01ef06a55630b0588227adf4f,52170,0.01643086103701029,0.1268067583871464,0.09811450481771977,0,,,
F0R-9f61bff4538465a7a96f,6c60e7a4a9e74ef2c5eae0a16ab627feb038be00da0119ccea64948804090e41,SEED_ICLR2026_559a0998fab1d19b80e7e43a5852401c,R2,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,LEXICAL_PROVISIONAL,6,ICLR2025_8fc62910932db62162beba4c7d644efb,ICLR2025_ce1c1ff5d94079dea348a2317a889281,41678,0.031802971488547216,0.004448600179044138,0.19622900963543954,0,,,
