route_pair_id,temporal_tier,matching_regime,purity_regime,k,retrieval_backend,cell_status,eligible_unique_seeds,n_measured_blocks,unique_seed_coverage,matched_blocks,reason
R4,T0_COMMON_STRICT,STRICT,0.8,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,BASE,0.6,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,BASE,0.6,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,BASE,0.6,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,BASE,0.6,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,BASE,0.7,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,BASE,0.7,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,BASE,0.7,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,BASE,0.7,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,BASE,0.8,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,BASE,0.8,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,BASE,0.8,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,BASE,0.8,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,RELAXED,0.6,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,RELAXED,0.6,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,RELAXED,0.6,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,RELAXED,0.6,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,RELAXED,0.7,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,RELAXED,0.7,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,RELAXED,0.7,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,RELAXED,0.7,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,RELAXED,0.8,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,RELAXED,0.8,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,RELAXED,0.8,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T0_COMMON_STRICT,RELAXED,0.8,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,STRICT,0.6,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,STRICT,0.6,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,STRICT,0.6,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,STRICT,0.6,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,STRICT,0.7,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,STRICT,0.7,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,STRICT,0.7,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,STRICT,0.7,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,STRICT,0.8,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,STRICT,0.8,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,STRICT,0.8,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,STRICT,0.8,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,BASE,0.6,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,BASE,0.6,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,BASE,0.6,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,BASE,0.6,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,BASE,0.7,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,BASE,0.7,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,BASE,0.7,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,BASE,0.7,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,BASE,0.8,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,BASE,0.8,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,BASE,0.8,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,BASE,0.8,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,RELAXED,0.6,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,RELAXED,0.6,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,RELAXED,0.6,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,RELAXED,0.6,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,RELAXED,0.7,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,RELAXED,0.7,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,RELAXED,0.7,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,RELAXED,0.7,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,RELAXED,0.8,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,RELAXED,0.8,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,RELAXED,0.8,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T1_LLAMA_CLEANER,RELAXED,0.8,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,STRICT,0.6,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,STRICT,0.6,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,STRICT,0.6,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,STRICT,0.6,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,STRICT,0.7,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,STRICT,0.7,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,STRICT,0.7,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,STRICT,0.7,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,STRICT,0.8,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,STRICT,0.8,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,STRICT,0.8,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,STRICT,0.8,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,BASE,0.6,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,BASE,0.6,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,BASE,0.6,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,BASE,0.6,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,BASE,0.7,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,BASE,0.7,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,BASE,0.7,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,BASE,0.7,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,BASE,0.8,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,BASE,0.8,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,BASE,0.8,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,BASE,0.8,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,RELAXED,0.6,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,RELAXED,0.6,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,RELAXED,0.6,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,RELAXED,0.6,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,RELAXED,0.7,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,RELAXED,0.7,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,RELAXED,0.7,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,RELAXED,0.7,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,RELAXED,0.8,4,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,RELAXED,0.8,6,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,RELAXED,0.8,8,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R4,T2_ALL_ACCEPTED,RELAXED,0.8,12,LEXICAL_PROVISIONAL,MISSING_COVARIATES,2772,0,,,DENSE_DATE_MODEL_TOKEN_PURITY_UNAVAILABLE
R1,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,4,LEXICAL_PROVISIONAL,MEASURED,2772,2772,252,252,"provisional source screen, not semantic/temporal validation"
R1,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,6,LEXICAL_PROVISIONAL,MEASURED,2772,2772,126,126,"provisional source screen, not semantic/temporal validation"
R1,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,8,LEXICAL_PROVISIONAL,MEASURED,2772,2772,80,80,"provisional source screen, not semantic/temporal validation"
R1,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,12,LEXICAL_PROVISIONAL,MEASURED,2772,2772,46,46,"provisional source screen, not semantic/temporal validation"
R2,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,4,LEXICAL_PROVISIONAL,MEASURED,2772,2772,1627,1627,"provisional source screen, not semantic/temporal validation"
R2,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,6,LEXICAL_PROVISIONAL,MEASURED,2772,2772,1109,1109,"provisional source screen, not semantic/temporal validation"
R2,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,8,LEXICAL_PROVISIONAL,MEASURED,2772,2772,805,805,"provisional source screen, not semantic/temporal validation"
R2,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,12,LEXICAL_PROVISIONAL,MEASURED,2772,2772,422,422,"provisional source screen, not semantic/temporal validation"
R3,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,4,LEXICAL_PROVISIONAL,MEASURED,2772,2772,1047,1047,"provisional source screen, not semantic/temporal validation"
R3,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,6,LEXICAL_PROVISIONAL,MEASURED,2772,2772,551,551,"provisional source screen, not semantic/temporal validation"
R3,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,8,LEXICAL_PROVISIONAL,MEASURED,2772,2772,327,327,"provisional source screen, not semantic/temporal validation"
R3,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,12,LEXICAL_PROVISIONAL,MEASURED,2772,2772,159,159,"provisional source screen, not semantic/temporal validation"
R4,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,4,LEXICAL_PROVISIONAL,MEASURED,2772,2772,107,107,"provisional source screen, not semantic/temporal validation"
R4,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,6,LEXICAL_PROVISIONAL,MEASURED,2772,2772,34,34,"provisional source screen, not semantic/temporal validation"
R4,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,8,LEXICAL_PROVISIONAL,MEASURED,2772,2772,11,11,"provisional source screen, not semantic/temporal validation"
R4,T2_ALL_ACCEPTED,LEXICAL_LEGACY_NO_DATE_PROVISIONAL,NOT_ASSESSED,12,LEXICAL_PROVISIONAL,MEASURED,2772,2772,2,2,"provisional source screen, not semantic/temporal validation"
