seed_id,route_pair,paper_id,old_cell_status,old_max_matched_slots,semantic_cell_status,semantic_max_matched_slots,block_transition,paper_transition,reason
SEED_ICLR2026_7baa48bc166aa2013d78cbdc15010530,R4,,MEASURED,0,MEASURED,0,UNMATCHED_BOTH,NEITHER,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7bbb822b469288c05cf7a9c20d63ffd2,R1,ICLR2025_aca042ae71283d25b3d063fc011db9e8,MEASURED,1,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7bbb822b469288c05cf7a9c20d63ffd2,R1,ICLR2025_f95606d8e870020085990d9650b4f2a1,MEASURED,1,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7bbb822b469288c05cf7a9c20d63ffd2,R2,ICLR2025_d6c06b4cab132aaade78d4d4d930b9c8,MEASURED,1,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7bbb822b469288c05cf7a9c20d63ffd2,R2,ICLR2025_fc0e3f908a2116ba529ad0a1530a3675,MEASURED,1,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7bbb822b469288c05cf7a9c20d63ffd2,R3,,MEASURED,0,MEASURED,0,UNMATCHED_BOTH,NEITHER,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7bbb822b469288c05cf7a9c20d63ffd2,R4,,MEASURED,0,MEASURED,0,UNMATCHED_BOTH,NEITHER,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R1,ICLR2025_2722a0ccf6acfe3d144fdbb0dedd80b5,MEASURED,2,MEASURED,1,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R1,ICLR2025_376b1b131609e764f687afca832e62b3,MEASURED,2,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R1,ICLR2025_70a06501001e1820fd1eb9ee821302d2,MEASURED,2,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R1,ICLR2025_aeafb73dfed3007ec5299be1604d6f99,MEASURED,2,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R1,ICLR2025_dc300c4d75b94b211b149ae4bcbbf2d2,MEASURED,2,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R1,ICLR2025_e389b15166cf98966ba058965a8c17e3,MEASURED,2,MEASURED,1,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_05b69cc4c8ff6e24c5de1ecd27223d37,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_078b4435f5b61a092025fec713084008,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_07b446bc8bbadb47793711e4cda2f43e,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_0f85efb1e7545dc35a1b5e4d45aaf3c2,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_16ea5a6e34b9f0128c9fe8b44f5727df,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_21b5788d81f886ff81671379b4ff9453,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_270339c997293ca2988c62f4308e389f,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_2722a0ccf6acfe3d144fdbb0dedd80b5,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_283dd122db4484cec1c2c8fa351d078a,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_302ce0673c00aee2cf84bb43d0117553,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_3926df1a00c9abf056df7bcf253d026a,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_4065a881baab1744bfba208a4361bbb1,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_4072543747a14bbed76284cf2c04b9e9,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_49c1879ae366644ce2c17fb39ddea982,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_5b1b0c8d00e64a408bfcbed2a26c6718,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_5b555804d495321df2e3208cc27f4fbc,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_5e50b663324972bb8cc7b5c06a059438,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_5e5d6f9ac33ba9349ba7b2be9f21bad9,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_639f9db06bf70c4ff44cf22a7f92cb08,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_812e3f4ff9877b318689a22d81172cf3,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_88593e16b09104fb6010d370c081d7bc,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_a15a2ece7f0663d1ba7db91103ac61c9,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_a264726ebd222124514a32bf0143b83d,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_aa3e67220ca4cd50010165c950fc8056,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_ad2fa437f7c23e4e9875599c6065d18a,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_af2d9fb5bcee19ef2dfa70d843520c97,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_afd6374c7f2839cba22f537f15f4f760,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_b8f10193cab43d45df9bb810637333fd,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_c98987c5ec4f30920d7190dc699e3daf,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_d6c06b4cab132aaade78d4d4d930b9c8,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_d90268f01ef06a55630b0588227adf4f,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_db93ccb6cf392f352570dd5af0a223d3,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_dc4f891373d19087d1ddda33e81e00e4,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_ec2e7a896f8250986b3907f57621ce94,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_eea71dc576381b88f2a0ca4dedc2140d,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_f0b1515be276f6ba82b4f2b25e50bef0,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_f9e1e8b56c7e363985ebeb0e9dd1a85c,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R2,ICLR2025_fca4b53ba65423d5becf0d5700373784,MEASURED,7,MEASURED,13,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R3,ICLR2025_2e6744370a8616c90d1e3b7a41993b7c,MEASURED,3,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R3,ICLR2025_3307bfe26791c4c066cf758783a360cc,MEASURED,3,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R3,ICLR2025_3bfee3bc6639c36e6e7b058db909f760,MEASURED,3,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R3,ICLR2025_6b7f9d9c1217a748391800871ff7d17d,MEASURED,3,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R3,ICLR2025_812e3f4ff9877b318689a22d81172cf3,MEASURED,3,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R3,ICLR2025_a2c3c86679300047c740c9900f19ddac,MEASURED,3,MEASURED,1,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R3,ICLR2025_acb94e709f02895fd98b5867f0b184f3,MEASURED,3,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R3,ICLR2025_dbb5180957513805ebeea787b8c66ac9,MEASURED,3,MEASURED,1,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R4,ICLR2025_376b1b131609e764f687afca832e62b3,MEASURED,2,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R4,ICLR2025_3bfee3bc6639c36e6e7b058db909f760,MEASURED,2,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R4,ICLR2025_6b7f9d9c1217a748391800871ff7d17d,MEASURED,2,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7bc3fe234454107149fa9d44faacaa64,R4,ICLR2025_70a06501001e1820fd1eb9ee821302d2,MEASURED,2,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R1,,MEASURED,0,MEASURED,0,UNMATCHED_BOTH,NEITHER,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_0ae94013da7cd459402fd77874e09ee3,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_1de176cfe0d9a288bc97faa574d7197c,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_283dd122db4484cec1c2c8fa351d078a,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_3be14af22f0b311325664277f48111f4,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_427f20d90386fd27804f1831d6a3d48f,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_5178b2f2d7c44aa390c0777dc77b3f0c,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_5e50b663324972bb8cc7b5c06a059438,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_7db2348b5bfeca620aa7327df815adcc,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_88593e16b09104fb6010d370c081d7bc,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_8882d370cdafec9885b918a8cfac642e,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_a36c3dbe676fa8445715a31a90c66ab3,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_c17f3035898a7044194fe45c5df6c6e8,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_c3af3531df85264decc31382cb319781,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_ce1a7774429d5c06cc744ff4260a8e9f,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_cfcadfe84ee49908cde1fc2992c38d20,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_dafb7f4ced9ac559e077fc611d6e96e5,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_df29d63af05cb91d705cf06ba5945b9d,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_ea94957d81b1c1caf87ef5319fa6b467,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_f12b4df26344f3be803c06b555252efe,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R2,ICLR2025_fc8ee7c7ab5b5f6b1615045dfb617ed6,MEASURED,10,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R3,ICLR2025_6b7f9d9c1217a748391800871ff7d17d,MEASURED,1,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R3,ICLR2025_88593e16b09104fb6010d370c081d7bc,MEASURED,1,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R4,ICLR2025_699c5a2bb87a8aa32c4ad541d9997361,MEASURED,0,MEASURED,1,GAINED_MATCH,GAINED,
SEED_ICLR2026_7be86db6ef1209cf97a418758101fa7c,R4,ICLR2025_eedf422d321a20b2bd5e947c57c82e96,MEASURED,0,MEASURED,1,GAINED_MATCH,GAINED,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R1,ICLR2025_50d4f8ff0416cedfe0771b7ad947a197,MEASURED,1,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R1,ICLR2025_97c903fbf21a7d863af2015d8803ca8f,MEASURED,1,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_01fb6de3360f9e32862665580e2c5853,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_04d8c25cbf0d5e1b70d64e672ac92637,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_05b69cc4c8ff6e24c5de1ecd27223d37,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_09afabe33dc7db66530dea6483b22e5d,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_146b5b0feb14fe8e630669ad1faba25e,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_22bf0634985f4e6dbb1fb40e247d1478,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_25b15618c98ff0c4655df0c5a277e1c6,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_31fc85f7461ce71eadf27fb7281973bd,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_34899013589ef41aea4d7b2f0ef310c1,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_3926df1a00c9abf056df7bcf253d026a,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_3cc685788a311fa35d8d41df93e288ca,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_4072543747a14bbed76284cf2c04b9e9,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_4364fef031fdf7bfd9d1c9c56b287084,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_49c1879ae366644ce2c17fb39ddea982,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_4ffbfbcf4ad7304d57158b046525e46c,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_571082ea18d30060177dfcaf662ff0e5,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_5a829e299ebc1c1615ddb09e98fb6ce8,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_5e50b663324972bb8cc7b5c06a059438,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_5f92032278b1c70946e0b753068de51e,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_79cbf4f96c2bcc67267421154da689dd,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_7b2f0758334389b8ad0665a9bd165463,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_812e3f4ff9877b318689a22d81172cf3,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_88593e16b09104fb6010d370c081d7bc,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_93f01c8d9b355d7bbe3f353b44ccde66,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_97c903fbf21a7d863af2015d8803ca8f,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_9d5609613524ecf4f15af0f7b31abca4,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_9ee3a664ccfeabc0da16ac6f1f1cfe59,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_a2c3c86679300047c740c9900f19ddac,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_b33ad9d46ab2a23b6783d954121d26e3,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_b9e472cd579c83e2f6aa3459f46aac28,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_bd18189308a4c45c7d71ca83acf3deaa,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_cfcadfe84ee49908cde1fc2992c38d20,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_d6c06b4cab132aaade78d4d4d930b9c8,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_7bee4c46e21afd59748e029e063a8cd0,R2,ICLR2025_df29d63af05cb91d705cf06ba5945b9d,MEASURED,12,MEASURED,7,RETAINED_CHANGED_CARDINALITY,RETAINED,
